1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2006:Q2,2349611,2349611,68760,50058,0,109606,796546,230434,0,587489,506718,859216,774149,487126,229120
2006:Q3,2411441,2411441,73345,48324,0,110459,816717,234469,0,595649,532478,876504,792096,510548,232293
2006:Q4,2456716,2456716,74840,48293,0,108664,836748,236066,0,617173,534932,923877,784975,521382,226482
2007:Q1,2440172,2440172,77802,47815,0,112177,818734,232177,0,617233,534234,892673,780934,544989,221576
2007:Q2,2476966,2476966,77763,49084,0,111854,835021,232847,0,623377,547020,916374,785894,549271,225427
2007:Q3,2555552,2555552,81734,50145,0,115000,858548,236920,0,646393,566812,946115,808948,577381,223108
2007:Q4,2609477,2609477,82536,49424,0,115657,894883,236570,0,652513,577894,1001625,801160,589489,217203
2008:Q1,2602008,2602008,86177,46103,0,121100,883831,230147,0,652909,581741,972523,797723,619316,212446
2008:Q2,2620453,2620453,86278,46697,0,122355,902987,231083,0,658149,572904,983250,798138,626606,212459
2008:Q3,2643813,2643813,89365,46336,0,131000,923362,236094,0,637021,580635,983028,801676,660584,198525
2008:Q4,2643789,2643789,88922,46942,0,135152,964965,236200,0,610227,561381,1003997,777276,675953,186563
2009:Q1,2578142,2578142,90376,43689,0,146888,930799,234849,0,595969,535572,940323,755685,707227,174907
2009:Q2,2548873,2548873,87523,43405,0,154260,913679,234591,0,590904,524511,927383,742021,712319,167150
2009:Q3,2558711,2558711,86786,42749,0,183213,910803,240203,0,582335,512622,916473,736772,746523,158943
2009:Q4,2555017,2555017,82528,43220,0,232650,906265,237126,0,572473,480755,916077,719084,771700,148156
2010:Q1,2493057,2493057,84435,44843,0,247758,1227190,227998,0,58955,601878,854335,717932,800070,120720
2010:Q2,2478453,2478453,82752,44480,0,264795,1214336,225821,0,55585,590684,841089,708052,811149,118163
2010:Q3,2503726,2503726,77299,44179,0,323981,1197398,224903,0,52903,583063,828955,698395,845805,130571
2010:Q4,2646811,2646811,71327,44392,0,363784,1185512,226470,0,50340,704986,839103,713496,855483,238729
2011:Q1,2628309,2628309,70098,43284,0,413923,1143618,218138,0,47332,691916,791782,730088,896848,209591
2011:Q2,2653077,2653077,69014,43659,0,430571,1159783,220853,0,44901,684296,800156,734455,905157,213309
2011:Q3,2702175,2702175,68113,44050,0,472791,1163051,223905,0,45441,684824,805084,743757,940339,212995
2011:Q4,2756225,2756225,67074,45017,0,494759,1192572,223030,0,46208,687565,840164,751041,959824,205196
2012:Q1,2745051,2745051,64036,43529,0,531393,1156059,223046,0,46791,680197,796275,759333,994280,195163
2012:Q2,2790451,2790451,63509,43567,0,558492,1171370,231173,0,47075,675265,802299,777547,1011260,199345
2012:Q3,2850437,2850437,60033,43609,0,602207,1183239,236667,0,48042,676640,807897,798397,1041034,203109
2012:Q4,2912905,2912905,58023,44226,0,622248,1214990,243640,0,49993,679785,839981,809240,1054565,209119
2013:Q1,2913804,2913804,56235,37939,0,665236,1187602,245542,0,49966,671284,799324,821434,1092014,201032
2013:Q2,2960184,2960184,54458,37848,0,680570,1211429,253142,0,48158,674579,812593,841205,1099607,206779
2013:Q3,3030291,3030291,52630,37788,0,720074,1230985,261875,0,48488,678451,817783,866543,1134181,211784
2013:Q4,3090468,3090468,51839,38115,0,735517,1271155,265555,0,49147,679140,854139,878188,1145551,212590
2014:Q1,3096860,3096860,50643,37257,0,776550,1246019,269159,0,47297,669935,814350,891661,1182061,208788
2014:Q2,3164010,3164010,49483,37614,0,791798,1283680,283470,0,46282,671683,836137,917518,1190489,219866
2014:Q3,3242975,3242975,47536,37991,0,833020,1305423,293264,0,49101,676640,846748,942633,1226394,227200
