date,All sectors; total loans; liability,Domestic financial sectors; depository institution loans n.e.c.; asset,All sectors; other loans and advances; liability,All sectors; total mortgages; asset,All sectors; one-to-four-family residential mortgages; asset,All sectors; multifamily residential mortgages; asset,All sectors; commercial mortgages; asset,All sectors; farm mortgages; asset,Households and nonprofit organizations; consumer credit; liability,All sectors; total loans; liability,Domestic nonfinancial sectors; loans; liability,Households and nonprofit organizations; loans; liability,Nonfinancial corporate business; loans; liability,Nonfinancial noncorporate business; loans; liability,Federal government; loans; liability,State and local governments; U.S. government loans; liability,Domestic financial sectors; loans; liability,U.S.-chartered depository institutions; FHLB advances and Sallie Mae loans; liability,Credit unions; FHLB advances; liability,Property-casualty insurance companies; FHLB advances; liability,Life insurance companies, general accounts; FHLB advances; liability,Government-sponsored enterprises; U.S. government loans to Sallie Mae; liability,Finance companies; loans; liability,Real estate investment trusts; loans; liability,Security brokers and dealers; loans; liability,Other financial business; loans; liability,Rest of the world; loans; liability,All sectors; total loans; liability,Domestic nonfinancial sectors; loans; asset,Households and nonprofit organizations; loans; asset,Nonfinancial corporate business; loans; asset,Nonfinancial noncorporate business; loans; asset,Federal government; loans; asset,State and local governments; total mortgages; asset,Domestic financial sectors; loans; asset,Monetary authority; depository institution loans n.e.c.; asset,U.S.-chartered depository institutions; loans; asset,Foreign banking offices in the U.S.; loans; asset,Banks in U.S.-affiliated areas; loans; asset,Credit unions; loans; asset,Property-casualty insurance companies; commercial mortgages, including those held by U.S. residual market reinsurers; asset,Life insurance companies; loans; asset,Private pension funds; total mortgages; asset,Federal government; other loans and advances due to federal government defined contribution retirement funds; liability,State and local government employee defined benefit retirement funds; total mortgages; asset,Mutual funds; syndicated loans to nonfinancial corporate business; asset,Government-sponsored enterprises; loans; asset,Agency-and GSE-backed mortgage pools; total mortgages; asset,Issuers of asset-backed securities; loans; asset,Finance companies; loans; asset,Real estate investment trusts; total mortgages; asset,Security brokers and dealers; other loans and advances; asset,Holding companies; other loans and advances; asset,Other financial business; other loans and advances; asset,Rest of the world; U.S. nonfinancial business loans; asset
2002:Q4,13973533,1403374,2214412,8358739,6434374,486343,1342599,95423,1997008,13973533,12678563,8529945,1879250,2259770,0,9598,1169798,458434,6906,0,5142,0,101111,115101,464115,18989,125172,13973533,1206238,651397,124359,26167,274453,129862,12641461,0,4586466,285548,39003,355187,2066,364528,10337,0,21863,17465,908809,3158603,1594147,1082041,28113,163786,2969,20530,125834
2003:Q1,14221505,1379469,2292838,8560075,6605236,496998,1365435,92406,1989123,14221505,12910636,8711202,1864060,2276204,49520,9650,1188298,462486,7599,0,6250,0,96755,114786,481447,18975,122571,14221505,1220012,666734,122546,26196,274742,129794,12886534,0,4637629,275734,39845,356314,2072,365370,10267,49520,20230,17215,937518,3230475,1640494,1079190,26503,175380,2707,20071,114959
2003:Q2,14690445,1369351,2449785,8849379,6847172,514553,1398299,89355,2021930,14690445,13251648,9097582,1848618,2295825,0,9623,1317967,471410,7997,0,6619,0,111156,113946,587710,19129,120830,14690445,1323587,769878,123057,26226,273337,131089,13240778,0,4760718,267303,40872,367006,2015,368918,10097,0,22796,16972,976853,3292961,1660146,1129391,33606,256659,6760,27705,126080
2003:Q3,14940841,1346604,2404187,9130375,7076619,533296,1434189,86271,2059675,14940841,13512427,9354539,1834885,2313294,0,9709,1308116,474042,8828,0,7405,0,111522,118088,569043,19188,120298,14940841,1315970,758239,124260,26256,273013,134202,13499720,0,4850508,251632,42035,379881,2008,371447,10132,0,24904,16737,1011836,3375161,1679616,1172848,40623,245767,6943,17642,125151
2003:Q4,15217067,1379646,2369683,9364806,7260326,559706,1461587,83187,2102932,15217067,13795398,9605083,1846066,2334573,0,9676,1299878,484579,9073,0,8030,0,106923,123606,549593,18074,121791,15217067,1292913,742732,110823,26284,272189,140885,13799167,0,4944089,260356,43451,388521,2179,375433,10249,0,17662,16355,1187923,3343251,1731053,1204943,48836,200008,7953,16905,124987
2004:Q1,15542981,1362384,2453909,9630216,7466143,570919,1506868,86286,2096472,15542981,14059170,9793511,1855946,2399968,0,9745,1366224,500284,8405,0,7939,0,110604,128904,592036,18052,117587,15542981,1348306,785070,111451,27422,278543,145820,14081119,0,5049865,257134,44902,393101,2239,376997,10182,0,14643,17840,1202274,3346388,1812373,1253283,55779,221463,8195,14461,113556
2004:Q2,16017543,1380967,2543851,9978186,7757555,585974,1545271,89386,2114539,16017543,14454331,10101343,1880734,2462450,0,9804,1445822,539827,9624,0,8615,0,119173,138120,613193,17270,117390,16017543,1374972,814274,115237,28561,274498,142402,14523159,0,5225168,252878,47240,408183,2315,379849,10137,0,17755,20688,1230281,3366532,1919270,1316298,66775,236167,7484,16139,119412
2004:Q3,16392095,1392166,2523648,10311406,8024522,601403,1592962,92519,2164875,16392095,14827257,10373215,1919804,2524379,0,9859,1449139,535771,9855,0,8639,0,131173,142830,604034,16837,115699,16392095,1384657,807105,116972,29698,275910,154972,14885721,0,5375391,249615,49120,421192,2430,384884,10204,0,14779,23173,1225014,3380765,2062566,1351672,80549,232995,7895,13477,121717
2004:Q4,16991674,1429012,2695844,10646699,8292063,609348,1649635,95653,2220119,16991674,15329299,10738566,1992203,2588536,0,9994,1550918,553379,11374,0,11063,0,136948,156266,665357,16531,111457,16991674,1452725,877179,125809,30836,274606,144295,15407709,0,5550579,264692,51727,428624,2511,391272,10030,0,14238,25975,1248416,3384018,2190160,1419847,118406,286409,5466,15339,131240
2005:Q1,17294924,1442716,2706514,10940720,8537015,619197,1686607,97901,2204974,17294924,15643156,10944823,2024403,2663857,0,10073,1541789,557747,11758,661,8401,0,129272,163312,653822,16816,109979,17294924,1437752,867498,122355,32172,270529,145198,15708994,0,5627540,283128,54141,434251,2560,393483,9943,0,11888,28223,1244980,3407181,2351819,1423009,126083,291863,4252,14650,148178
2005:Q2,17848493,1500628,2777881,11337595,8848576,638215,1750631,100173,2232389,17848493,16146137,11270888,2114296,2750766,0,10187,1594329,589705,12544,663,8966,0,129889,170858,664998,16706,108027,17848493,1460582,879865,123433,33509,269535,154240,16225889,0,5818515,295711,56474,450208,2627,398674,9922,0,11653,30928,1269480,3442350,2549158,1441727,138121,281255,3585,25501,162022
2005:Q3,18313365,1524499,2777634,11732847,9166670,654905,1808801,102471,2278385,18313365,16603278,11612284,2143460,2837106,0,10428,1603325,592124,12619,672,9061,0,134823,177721,659508,16797,106762,18313365,1477360,874599,125631,34846,272529,169755,16671886,0,5986009,312803,58043,466911,2759,401756,9894,0,9579,33106,1262017,3484951,2723524,1465216,147766,282905,3865,20782,164119
2005:Q4,18836138,1595085,2807637,12112861,9448506,674332,1885255,104768,2320555,18836138,17098328,11899795,2260830,2927083,0,10620,1620881,595637,14656,690,9184,0,142103,178803,660821,18987,116929,18836138,1479128,872015,127833,36182,271648,171450,17194469,0,6106755,338784,60992,474150,2837,408497,9813,0,11322,36520,1260602,3548483,2959725,1537068,146719,264472,8215,19515,162541
2006:Q1,19374018,1648251,2874399,12513783,9772781,683309,1952116,105577,2337585,19374018,17604957,12255752,2311473,3027038,0,10694,1653359,591687,14597,695,9888,0,137421,184105,695986,18980,115702,19374018,1580586,969730,119291,35797,291667,164101,17634286,0,6227973,364659,62120,478012,2850,413521,15345,0,12105,38352,1263726,3627218,3114275,1544514,156493,284094,7774,21255,159146
2006:Q2,19960553,1697976,2996742,12916224,10103493,692151,2014185,106395,2349611,19960553,18114495,12591190,2378127,3134256,0,10922,1724312,614277,16308,688,10218,0,136939,189410,737540,18932,121746,19960553,1625802,1011810,114126,35411,293252,171203,18160747,0,6395481,379155,61923,492907,2958,423863,20877,0,13254,40808,1295634,3691812,3297125,1576105,158840,291185,4519,14301,174004
2006:Q3,20430455,1741496,3018130,13259388,10363695,702140,2086332,107221,2411441,20430455,18576349,12922437,2406228,3236617,0,11067,1733201,615380,16796,669,10835,0,131487,192267,746782,18985,120905,20430455,1643311,1023270,110266,35024,294786,179965,18628282,0,6501906,405394,62493,505429,3013,431196,26409,0,15435,42666,1303286,3768725,3463363,1614531,159200,304488,4608,16140,158862
2006:Q4,20900371,1790240,3127869,13525546,10530769,717510,2169219,108048,2456716,20900371,19054927,13188758,2512551,3342403,0,11215,1721848,609928,18885,631,11942,0,129240,180406,749054,21762,123596,20900371,1651757,1024784,108110,34638,294842,189383,19079834,0,6599899,420004,64842,511075,3554,436783,31940,0,14428,46321,1312102,3841119,3658883,1627347,136338,345473,5573,24153,168780
2007:Q1,21260608,1813760,3199017,13807659,10748888,736479,2213101,109191,2440172,21260608,19394351,13357460,2568523,3456941,0,11427,1759415,594367,16249,625,13183,0,138132,183043,791649,22167,106842,21260608,1709757,1069755,103084,36499,299590,200829,19377441,0,6603484,444169,63742,511629,3668,443089,32495,0,15841,57148,1301679,3956458,3809696,1619478,148698,335506,3914,26747,173410
2007:Q2,21872405,1872898,3418544,14103997,10954663,749600,2289388,110346,2476966,21872405,19904151,13650657,2668804,3573087,0,11603,1858538,606093,18897,627,16335,0,153453,184782,856136,22215,109716,21872405,1766613,1133932,99755,38359,300219,194348,19912080,0,6741922,460215,63764,523135,4174,453359,33049,0,17517,68660,1327671,4077824,3954637,1619460,139491,400812,4133,22257,193712
2007:Q3,22627671,2010498,3656086,14405535,11143952,774821,2375248,111514,2555552,22627671,20447039,13895493,2851341,3688449,0,11756,2066923,769638,28373,1379,22364,0,176736,185396,861103,21934,113709,22627671,1782250,1137981,96167,40220,302324,205558,20597474,0,6935560,512406,65400,535896,4429,461928,33603,0,19311,75769,1521573,4252616,4018383,1635106,132127,364900,4572,23895,247947
2007:Q4,23252548,2108594,3924836,14609641,11252301,810543,2434115,112682,2609477,23252548,20891270,14095816,2976719,3806854,0,11881,2240285,807810,32300,1366,25666,0,182006,189885,969466,31786,120993,23252548,1893141,1251831,90798,42081,301705,206726,21088329,0,7111079,541821,62174,544090,4908,472927,34157,0,27118,82389,1585721,4464418,3964472,1632708,123134,393441,6276,37496,271078
2008:Q1,23716399,2224933,4146564,14742894,11322920,824070,2477756,118148,2602008,23716399,21149060,14208211,3038105,3890753,0,11991,2444587,837369,28500,1395,28571,0,183388,196028,1136773,32563,122752,23716399,2020889,1381755,85556,41337,307369,204872,21445839,39743,7219911,555169,62889,546279,5008,482651,32154,0,25599,85568,1637997,4602238,3910068,1649568,108948,438714,5881,37454,249671
2008:Q2,23725528,2233565,4098496,14773014,11295115,837273,2517012,123614,2620453,23725528,21185563,14124845,3070268,3978255,0,12195,2418315,839710,35400,1500,29868,0,197585,190709,1062791,60752,121650,23725528,2007631,1367565,84230,40596,312543,202697,21478429,30283,7240837,548963,62614,560746,5166,492368,30153,0,17114,88165,1667181,4760244,3830190,1628416,103469,366425,7045,39050,239468
2008:Q3,24321224,2581529,4338619,14757263,11251849,847518,2528755,129141,2643813,24321224,21416398,14265635,3088422,4049871,0,12470,2783806,919236,43500,2201,38490,0,180873,195091,1275885,128530,121020,24321224,2028028,1384031,81927,39853,324627,197590,22064340,289805,7288794,569089,62749,574997,4828,505249,28151,0,15501,94356,1754360,4892653,3741085,1606255,98163,465197,6359,66749,228856
2008:Q4,23864754,2789992,3740949,14690024,11150920,852935,2551469,134700,2643789,23864754,21125804,13954418,3033286,4125384,0,12716,2609993,807837,40600,2736,49291,0,174924,196349,822724,515532,128957,23864754,1754116,1105084,80591,39109,340834,188498,21884222,490411,7275084,597051,62299,580486,5135,509949,26148,0,13181,94792,1686039,4961428,3621320,1549149,76261,265482,8241,61766,226416
2009:Q1,23286302,2582868,3446171,14679121,11140432,853953,2547250,137486,2578142,23286302,20846348,13841160,2882275,4110047,0,12866,2310320,710756,30300,2233,49647,0,168365,199496,722519,427004,129634,23286302,1698995,1034792,76327,38808,368204,180864,21398547,388763,7165122,567951,62375,580878,5166,500501,25536,0,12716,95377,1598910,5041969,3510067,1492494,54747,211799,16681,67495,188760
2009:Q2,22912774,2352337,3378525,14633039,11096591,863784,2532360,140304,2548873,22912774,20680352,13807137,2780483,4079672,0,13060,2105136,642150,28500,2275,47622,0,178834,198184,714865,292706,127286,22912774,1759875,1045566,75020,38506,405101,195682,20959541,253934,7033952,530798,61335,585919,5197,492896,24924,0,11964,95826,1513990,5170747,3374483,1444364,52722,215841,15910,74739,193358
2009:Q3,22581297,2157325,3328125,14537136,11018738,866957,2508289,143152,2558711,22581297,20503119,13799337,2643356,4047185,0,13241,1955052,583462,28300,1956,44951,0,161685,195470,732662,206566,123126,22581297,1853896,1073917,73330,38204,465578,202867,20545282,183920,6817221,493231,62558,589755,4949,485889,24312,0,11988,96179,1447247,5297548,3256673,1402501,48062,240938,16194,66117,182119
2009:Q4,22221633,2033257,3187937,14445422,10961036,862855,2475531,146000,2555017,22221633,20265350,13785404,2450166,4016244,0,13536,1836468,541743,26500,2186,45471,0,144501,195439,733731,146897,119815,22221633,1908864,1074834,72768,37902,517183,206177,20130309,142832,6687316,466318,61671,587448,4600,468414,23701,0,11273,75399,1403612,5376709,3097802,1326997,45988,290583,14604,45042,182460
2010:Q1,21939493,2028481,3126322,14291633,10830332,859327,2453977,147997,2493057,21939493,20059006,13681522,2350054,4006697,0,20733,1751419,485764,25400,522,45006,0,125990,192491,732915,143331,129068,21939493,1973832,1077642,74005,38945,571865,211375,19780091,137426,6945386,468220,59973,579398,4417,462870,24394,0,11584,73685,5738915,987799,2463275,1436267,51485,268778,16998,49221,185570
2010:Q2,21731590,1992132,3086219,14174786,10762904,854317,2407548,150017,2478453,21731590,19887346,13627694,2239850,3999158,0,20644,1710226,452050,25000,1221,43774,0,120589,189584,734444,143564,134018,21731590,1987217,1079920,73252,39986,588222,205837,19567771,127451,6869878,445208,52220,580966,4408,459509,25088,0,11787,74339,5683551,1054075,2375263,1400942,46022,289919,18406,48739,176602
2010:Q3,21613291,1972088,3067092,14070385,10690713,858829,2368785,152058,2503726,21613291,19790521,13578394,2195108,3996008,0,21011,1651620,409182,25200,1268,43540,0,95524,193829,748719,134358,171150,21613291,2064442,1089299,72557,41027,646464,215095,19385776,105998,6821612,442195,51945,582535,4370,460638,25782,0,12079,75878,5597407,1103513,2295648,1390037,44798,300741,18484,52116,163073
2010:Q4,21520240,1994374,2986100,13892955,10523427,862970,2352458,154100,2646811,21520240,19706908,13596192,2102203,3986717,0,21796,1641902,392788,26105,773,43415,0,92443,194495,763493,128390,171430,21520240,2115081,1089626,72377,42070,688548,222460,19242887,98057,6809337,449800,51872,580339,4272,459958,26476,0,11416,74567,5572242,1146814,2179714,1321259,44567,345330,19320,47547,162272
2011:Q1,21410070,1981481,2997257,13803023,10459363,859045,2327285,157330,2628309,21410070,19628173,13569703,2070707,3964840,0,22923,1599505,363977,23693,776,44236,0,94329,198153,770359,103982,182392,21410070,2169334,1092945,71129,40618,744712,219930,19073644,69120,6656510,461494,50873,573213,4230,459839,25323,0,11106,86743,5577395,1194287,2094524,1300414,56577,379403,27333,45260,167092
2011:Q2,21532286,2005070,3171014,13703125,10390906,856003,2295620,160596,2653077,21532286,19694301,13520964,2097842,3944423,104574,26498,1634509,346134,22815,865,44280,0,90456,203480,826966,99513,203476,21532286,2232488,1137463,71365,39167,769878,214615,19114725,55264,6665193,468221,49870,577800,4496,467099,24170,104574,11247,99736,5518634,1243237,2041390,1273344,58680,379832,24647,47291,185073
2011:Q3,21418832,2071970,3023375,13621312,10333162,856580,2267672,163898,2702175,21418832,19564253,13474378,2135253,3923996,0,30626,1655474,328550,23746,930,44600,0,99362,209847,853232,95207,199105,21418832,2291855,1145014,71617,37715,826259,211250,18930074,42335,6717821,490946,49997,582000,4766,477229,23017,0,13470,95269,5444436,1284499,1980874,1264487,56614,328827,25254,48233,196903
2011:Q4,21430390,2142707,2963736,13567722,10281292,863302,2255928,167200,2756225,21430390,19625504,13472876,2211636,3912415,0,28577,1593830,332087,24154,878,44912,0,103335,212550,795358,80556,211056,21430390,2253981,1079070,72445,36264,846279,219923,18980280,30490,6831257,495268,50511,587000,5101,483301,21864,0,12678,93479,5411077,1311884,1930982,1274551,56075,320762,22899,41101,196129
2012:Q1,21353196,2157232,2963755,13487158,10216106,865345,2236965,168742,2745051,21353196,19572682,13425651,2163413,3951308,0,32310,1555799,309080,22884,1280,46123,0,98847,209981,801027,66577,224715,21353196,2295845,1073619,70485,35661,899325,216755,18885731,18962,6786773,493274,49821,586900,5358,485601,22162,0,11143,94198,5390056,1336809,1877341,1262038,55535,325432,53066,31262,171620
2012:Q2,21396272,2214111,2980818,13410892,10152832,870658,2217119,170283,2790451,21396272,19565972,13381443,2155429,3996658,0,32442,1592432,328020,23720,1348,49535,0,105195,211312,817697,55605,237868,21396272,2332616,1085069,70052,35057,928298,214140,18897632,4526,6878774,490317,49376,597700,5582,490611,22461,0,10542,99223,5361475,1383839,1812225,1243223,58329,315010,53043,21376,166024
2012:Q3,21514508,2249359,3050317,13364395,10105190,881038,2206325,171842,2850437,21514508,19667611,13416216,2179552,4039436,0,32407,1605427,321386,24380,1275,49443,0,117564,212818,825929,52632,241470,21514508,2381103,1086853,69622,34453,969901,220274,18975746,1467,6927924,485688,49310,607800,5721,494874,22761,0,10314,100623,5332083,1414356,1753265,1242171,60046,334839,107899,24605,157659
2012:Q4,21615372,2329582,3041592,13331293,10047725,891160,2219008,173400,2912905,21615372,19723554,13419463,2202498,4085205,0,16388,1630063,336714,25074,1254,48151,0,120667,221622,828163,48418,261755,21615372,2395562,1140833,69768,33851,936268,214842,19075908,556,7050781,488222,52658,615100,5849,498487,23060,0,10414,90944,5329178,1442727,1657362,1246241,64456,369933,105333,24607,143902
2013:Q1,21586655,2329493,3051227,13292131,9999879,900423,2215519,176310,2913804,21586655,19690513,13380002,2190787,4102937,0,16787,1619951,332115,22217,1392,49123,0,120831,221061,821604,51608,276191,21586655,2426043,1122066,63870,34101,983621,222385,19019128,382,6982471,493199,52149,616500,6073,495865,22885,0,9375,110746,5323844,1468060,1640258,1236623,63055,376940,105987,14716,141484
2013:Q2,21843647,2379237,3212203,13292023,9965129,910134,2237508,179252,2960184,21843647,19808422,13393661,2254040,4131100,12800,16821,1741690,372552,23453,1496,50330,0,129876,238137,869984,55862,293535,21843647,2506722,1186851,64167,34350,1001290,220064,19184643,258,7052713,486608,51611,630200,6800,502172,22711,12800,8967,128658,5377060,1502437,1449144,1240564,207541,385898,110734,7767,152282
2013:Q3,22096873,2410910,3320064,13335608,9975132,924977,2253273,182226,3030291,22096873,20044004,13476630,2278274,4157621,114505,16974,1744128,377092,26569,1550,49441,0,129096,232567,870034,57779,308741,22096873,2538979,1176491,64495,34599,1042970,220424,19418952,101,7084876,499439,49987,647100,7265,510098,22536,114505,7470,155418,5419343,1544992,1400495,1241224,207913,396279,100514,9397,138942
2013:Q4,22403997,2493198,3475807,13344524,9959620,940942,2258762,185200,3090468,22403997,20255442,13665317,2339414,4189634,0,61077,1824556,410057,26990,2073,50111,0,130986,241122,897052,66165,323999,22403997,2751401,1216039,65211,34848,1208078,227225,19512906,97,7197061,513797,50816,660100,8206,519147,22362,0,6416,169430,5465301,1573512,1352084,1237490,214736,427003,75694,19654,139690
2014:Q1,22544473,2553281,3559008,13335324,9923845,953474,2269945,188060,3096860,22544473,20329217,13639666,2364335,4253065,0,72151,1868604,394717,27407,2244,50498,0,127455,245789,952511,67983,346652,22544473,2879387,1262491,64840,34753,1288470,228833,19513844,82,7218306,538882,50212,667400,8538,524700,22777,0,7359,179868,5437909,1589754,1307192,1221996,237281,418990,73031,9567,151242
2014:Q2,22788749,2641354,3620707,13362678,9914037,966929,2290760,190952,3164010,22788749,20500471,13730287,2385226,4323296,0,61662,1917484,442177,29958,2071,51081,0,125207,247064,954076,65850,370794,22788749,2847212,1250864,65683,34659,1271248,224758,19783405,49,7382329,549474,48922,689500,9078,531499,23192,0,9479,174476,5468084,1603922,1287896,1222685,237041,474300,64118,7361,158132
2014:Q3,22929430,2693432,3580589,13412434,9924431,981555,2312572,193876,3242975,22929430,20567094,13728087,2427051,4393991,0,17965,1981205,446688,33143,2139,51402,0,132400,254495,982417,78521,381131,22929430,2764142,1278994,66547,34564,1167442,216595,19979350,14,7466223,557409,47381,711600,9659,541734,23607,0,7662,162105,5493932,1627514,1285794,1226499,241139,502218,63838,11022,185938
2014:Q4,23225158,2821388,3607391,13486839,9936617,1009092,2344330,196800,3309540,23225158,20785681,13790447,2504732,4472411,0,18091,2021553,468231,35397,2176,51928,0,141227,270355,962486,89753,417924,23225158,2781224,1275813,66728,34470,1181648,222565,20273289,0,7629150,591655,46795,728900,10275,553349,24022,0,8152,144615,5542266,1648504,1276856,1243717,247269,500837,64817,12110,170645
2015:Q1,23353108,2885204,3649415,13511380,9909411,1033014,2369196,199759,3307109,23353108,20907646,13749900,2553534,4525078,60920,18214,2009920,436039,34903,2233,54076,0,144279,279744,964402,94244,435542,23353108,2834201,1273993,71572,36234,1223681,228721,20340942,0,7693574,617791,42443,739400,10772,563401,23510,60920,8720,140419,5509626,1646186,1262702,1234662,240705,484569,62331,-789,177965
2015:Q2,23721416,2971990,3747791,13623872,9954437,1059393,2407291,202751,3377763,23721416,21225857,13882630,2607413,4589918,127565,18331,2051944,478125,39923,2127,56223,0,151706,291230,938992,93618,443615,23721416,2823525,1240427,78863,38000,1239729,226506,20709125,0,7861381,631250,41594,763500,11302,570818,22998,127565,9180,139033,5580896,1677244,1251970,1232348,241703,500386,55103,-9146,188766
2015:Q3,23924679,3002111,3731606,13727833,10004091,1078230,2439737,205775,3463129,23924679,21404934,13946198,2585708,4654844,199915,18269,2061729,460227,44872,2139,57239,0,153232,305668,934861,103491,458016,23924679,2849915,1230758,84985,39764,1271966,222442,20879605,0,7957541,649657,40954,787500,11890,578408,22486,199915,9413,127819,5611390,1729458,1214285,1239934,230382,425469,37677,5427,195159
2015:Q4,23907180,3107207,3516455,13883295,10076354,1118811,2479330,208800,3400223,23907180,21366031,13971112,2656623,4720068,0,18228,2063145,498651,44650,2352,58121,0,159450,299602,913177,87142,478004,23907180,2856517,1206309,89675,41528,1287708,231297,20843125,0,8152846,672375,40713,804900,12760,596334,21974,0,8017,115264,5666299,1775452,1191368,1125483,217721,407026,23923,10670,207538
2016:Q1,24072585,3187647,3541464,13931233,10076096,1144920,2497140,213077,3412241,24072585,21481263,13960611,2692147,4810420,0,18085,2095547,484531,42918,1786,61115,0,160957,299503,952334,92403,495775,24072585,2937492,1254776,82615,41030,1326434,232637,20920889,0,8243249,690091,39950,809200,13490,606981,22041,0,8421,109712,5659102,1803851,1163219,1092499,227692,395328,23382,12681,214204
2016:Q2,24371115,3249985,3597066,14047243,10137065,1170496,2522328,217353,3476821,24371115,21675476,14093018,2655278,4909403,0,17777,2173791,548999,44463,3023,65710,0,158444,292557,964417,96178,521848,24371115,2942982,1256328,77575,40533,1334406,234140,21225345,0,8427004,710001,39276,831800,14263,613796,22108,0,9181,110780,5735065,1843974,1124791,1079521,225177,395124,22228,21256,202788
2016:Q3,24635415,3274780,3587761,14211239,10220823,1203074,2565665,221677,3561635,24635415,21978332,14279121,2676952,5004486,0,17773,2142467,546202,46354,3289,67995,0,161226,285696,942227,89478,514616,24635415,2943991,1223019,72503,40036,1367961,240472,21482041,0,8539761,712278,38922,867700,15318,622068,22176,0,18179,116539,5769161,1885329,1091863,1080406,243207,415806,24703,18625,209383
2016:Q4,24797920,3269245,3558667,14333572,10278844,1236280,2592448,226000,3636436,24797920,22141895,14384771,2631133,5107511,0,18480,2145448,566399,46666,2886,68257,0,159470,284262,921306,96202,510577,24797920,2935678,1199691,68025,39538,1385595,242829,21658972,0,8645192,700982,38550,889500,15454,628038,22242,0,14533,129179,5852355,1932958,1057210,1074679,227763,381081,22839,26417,203270
2017:Q1,25083834,3269264,3749360,14434795,10338308,1262250,2605722,228515,3630415,25083834,22434589,14428212,2661670,5218542,107638,18527,2129434,525673,45171,2902,71198,0,157994,282520,941638,102338,519811,25083834,2987505,1210282,67162,41645,1421261,247155,21876111,0,8619819,699454,37956,905500,14757,637271,23345,107638,10390,143554,5864878,1977111,1023328,1065289,223984,388077,104022,29738,220218
2017:Q2,25491290,3319085,3908497,14580992,10417101,1287971,2644862,231058,3682716,25491290,22776020,14578962,2701518,5335450,141428,18662,2186862,569558,46625,3970,71225,0,156709,284348,944694,109733,528408,25491290,3006606,1216448,67683,43750,1431475,247250,22218305,0,8764105,700159,37861,934500,16252,650951,24448,141428,8268,150695,5927261,2022780,1012709,1060986,223346,395589,103731,43236,266379
2017:Q3,25597498,3340331,3784379,14723575,10510631,1314698,2664617,233629,3749213,25597498,22879635,14722305,2676410,5450173,12045,18702,2178244,579543,50512,3070,72040,0,157243,281295,926414,108127,539619,25597498,3015482,1184550,68209,45854,1467605,249264,22301924,0,8849438,705217,37401,958500,17156,661672,25550,12045,4154,150217,5980054,2076398,997907,1051806,222940,399385,114278,37806,280092
2017:Q4,26163706,3374579,4046751,14911624,10595926,1363183,2716315,236200,3830752,26163706,23471292,14928580,2800671,5571415,151678,18948,2148720,586455,54832,2867,74757,0,148121,288164,880580,112944,543694,26163706,2991160,1136559,68461,47959,1481377,256804,22796727,0,8990279,706831,38389,978400,17823,670255,26652,151678,6901,147104,6051388,2126459,994131,1052316,234824,434476,123080,45741,375819
2018:Q1,26096930,3404268,3865841,15006947,10639958,1387382,2741065,238542,3819874,26096930,23428648,14963154,2807424,5638896,0,19174,2118208,557073,46513,3847,78800,0,149812,284666,884756,112741,550074,26096930,3013196,1126179,67902,48220,1518630,252265,22697390,0,9017374,700498,37787,992400,18699,683210,25940,0,7440,152697,6043127,2161480,978183,1042741,232877,439660,121099,42178,386344
2018:Q2,26698870,3477608,4185613,15177493,10728413,1417044,2791125,240911,3858156,26698870,24001779,15093041,3177455,5711894,0,19389,2140310,588599,52374,3327,79790,0,148152,279167,880009,108892,556781,26698870,3022625,1116226,68603,48481,1530454,258861,22994222,0,9145966,710229,37594,1023800,18959,698458,25227,0,9425,166704,6108817,2200202,982840,1044485,231292,428297,115058,46869,682023
2018:Q3,26959454,3494367,4204240,15326266,10831242,1453905,2797814,243305,3934581,26959454,24279734,15263336,3211043,5785670,0,19685,2103443,557008,58266,3432,79642,0,144138,274075,876268,110614,576277,26959454,3066986,1120971,69371,48742,1564542,263360,23174330,0,9228252,707019,37283,1047900,19682,713561,24516,0,12541,173425,6126287,2245245,976984,1042269,237453,432205,105728,43980,718138
2018:Q4,27343992,3663760,4209792,15463398,10897248,1488401,2832049,245700,4007042,27343992,24609069,15386114,3339303,5863601,0,20051,2138803,577263,57746,3328,81141,0,147703,275222,882692,113708,596120,27343992,3074101,1115334,70699,49004,1580459,258605,23536584,0,9438849,739478,37145,1065200,20494,730514,23803,0,12329,147850,6195610,2292274,980016,1046195,254977,421059,104269,26522,733307
2019:Q1,27622171,3677531,4396957,15553214,10926944,1512591,2862505,251174,3994469,27622171,24963151,15379847,3422125,5925567,215313,20299,2053657,524125,50726,3810,82173,0,150732,266732,872086,103273,605363,27622171,3102808,1105985,69950,49647,1619149,258077,23742348,0,9419321,750764,37868,1069700,20834,743769,23648,215313,9672,140316,6161087,2314979,982759,1050631,264793,391236,107241,38417,777015
2019:Q2,27960680,3750037,4463926,15694670,11014080,1539212,2884669,256709,4052047,27960680,25241348,15554237,3462651,5987161,216736,20563,2073403,540476,51406,3333,82196,0,149565,261873,881013,103541,645929,27960680,3112820,1111182,70457,50237,1626173,254771,24053226,0,9582636,761952,39272,1090900,20937,751740,23493,216736,8857,130841,6210554,2340233,983616,1053206,276042,405416,112866,43929,794634
