1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2010:Q1,8215276,8215276,4276104,168312,46341,43188,1834,11205,1015290,2038143,413620,201239
2010:Q2,7689974,7689974,4014314,157789,43230,38692,1636,10215,941087,1898413,385525,199073
2010:Q3,8478482,8478482,4434843,174166,47506,41179,1605,10990,1035859,2088246,410212,233876
2010:Q4,9029849,9029849,4699184,185670,50424,44997,1538,11432,1115479,2220170,438415,262540
2011:Q1,9477390,9477390,4947555,189339,52659,47096,1676,11744,1165604,2318236,454964,288517
2011:Q2,9567658,9567658,5013464,186159,53037,45009,1852,11634,1165868,2334452,450939,305244
2011:Q3,8437553,8437553,4479485,161250,47225,36631,1837,10166,1021974,2073058,336738,269189
2011:Q4,8941397,8941397,4682635,165891,50059,41655,1867,10785,1085944,2199958,332235,370368
2012:Q1,9888562,9888562,5248609,179519,54911,43150,2109,12372,1188408,2409782,319525,430177
2012:Q2,9680764,9680764,5154536,172791,53598,40343,2072,12523,1148395,2343863,291109,461534
2012:Q3,10213795,10213795,5461902,179295,56367,42459,2179,13584,1204684,2459038,316155,478132
2012:Q4,10363508,10363508,5545653,179281,57037,45798,2291,14142,1214537,2481487,327837,495445
2013:Q1,11103241,11103241,5989650,189348,60344,50089,2558,15064,1290813,2646725,354945,503705
2013:Q2,11089666,11089666,5957640,188970,60328,47884,2353,15152,1282116,2665422,366351,503450
2013:Q3,11656492,11656492,6241071,198747,63553,51965,2210,15985,1344276,2828139,388480,522066
2013:Q4,12333012,12333012,6594178,209809,67106,55955,2151,16970,1416712,3006887,410179,553065
2014:Q1,12640668,12640668,6793717,218921,68399,58776,2181,17510,1429522,3065513,419018,567111
2014:Q2,13148562,13148562,7066144,232137,70951,62579,2138,18353,1471040,3181868,429768,613584
2014:Q3,12978937,12978937,6967012,234553,70153,57799,2096,18392,1438140,3146099,422050,622643
2014:Q4,13150628,13150628,7060279,242448,71052,57635,2085,18846,1458165,3190243,433239,616636
2015:Q1,13519867,13519867,7280270,250372,72779,57339,1986,19394,1484437,3260261,445468,647561
2015:Q2,13533574,13533574,7299888,252562,72826,57793,2120,19500,1468069,3253559,444398,662859
2015:Q3,12605717,12605717,6793972,239200,68392,51582,2117,18423,1359548,3043467,416976,612040
2015:Q4,12897215,12897215,6955844,248180,70376,52991,1919,19072,1396558,3127880,423827,600568
2016:Q1,12962099,12962099,6964782,247333,70821,54342,1932,18672,1386539,3186535,413539,617604
2016:Q2,13208765,13208765,7104885,250247,72344,55732,1987,19129,1401194,3240330,434434,628483
2016:Q3,13682571,13682571,7357098,257683,75186,54904,1983,19936,1441593,3356488,439921,677779
2016:Q4,13615579,13615579,7303613,256019,75349,55933,1931,20010,1438645,3352752,417094,694233
2017:Q1,14327132,14327132,7726871,269691,79081,58382,2065,21242,1481852,3519096,440175,728677
2017:Q2,14795306,14795306,7974217,278856,81480,58498,2092,22123,1504710,3624889,453044,795397
2017:Q3,15346982,15346982,8332137,290220,84513,61172,2279,23180,1537591,3755482,466155,794253
2017:Q4,15898985,15898985,8651047,301002,87391,64780,2331,24365,1571330,3886598,481397,828744
2018:Q1,15874256,15874256,8694146,296761,87114,57719,2406,24824,1539033,3860178,487213,824862
2018:Q2,16077205,16077205,8795543,297742,88364,57699,2320,25147,1554909,3903508,499678,852295
2018:Q3,16559687,16559687,9125143,304331,91287,60112,2378,25763,1594041,4019490,492583,844559
2018:Q4,14669831,14669831,7999576,269922,82155,52145,2516,21283,1401738,3594562,446919,799015
