year,Category,Before_Tax_Income,Net_Worth,Assets,Financial_Assets,Transaction_Accounts,Certificates_of_Deposit,Savings_Bonds,Directly_Held_Bonds,Directly_Held_Stocks,Pooled_Investment_Funds,Cash_Value_Life_Insurance,Other_Managed_Assets,Retirement_Accounts,Other_Financial_Assets,Stock_Holdings,Nonfinancial_Assets,Primary_Residence,Owned_Vehicles,Other_Residential_Real_Estate,Net_Equity_in_Nonres_Real_Estate,Business_Equity,Other_Non_Financial_Assets,Unrealized_Capital_Gains,Debt,Home_Secured_Debt,Other_Res_Real_Estate_Debt,Installment_Loans,Other_Lines_of_Credit,Credit_Card_Balances,Other_Debt,Mortgages_Home_Equity_Loans,Home_Equity_Lines_of_Credit,Vehicle_Installment_Loans,Education_Installment_Loans,Other_Installment_Loans
2010,20-39.9,32.896255,153.11937,197.64433,51.316368,11.493855,64.875664,4.4790773,86.104271,50.462578,145.40652,13.730497,77.993195,46.098164,13.715729,48.039673,160.32944,173.55086,14.297985,154.09264,144.72571,230.21104,44.121811,92.139496,60.907528,94.972374,137.25078,17.910109,25.54809,5.2457862,6.1607518,94.22258,54.99205,10.583201,21.312445,12.826729
2010,40-59.9,54.463161,232.24478,317.80777,97.538429,16.070692,55.919407,5.1579981,106.43198,44.776695,167.00928,22.804644,143.97646,78.627129,40.607399,69.227928,229.9144,200.77975,21.022635,173.76331,196.69775,212.91937,64.868851,97.015137,102.61524,124.5839,96.495148,24.863556,14.705354,6.7314744,10.241661,123.55096,39.575008,13.018655,34.212666,9.6185865
2010,60-79.9,86.589027,344.50854,477.70901,164.82869,22.11684,50.38036,8.7374344,119.18796,88.310104,218.36157,25.176037,105.2779,113.26412,60.504105,100.07,317.61206,252.18277,27.776482,186.81953,151.03319,246.34988,42.852188,101.16938,152.56491,160.01793,121.16893,26.551748,18.67075,8.0595512,13.899776,157.54004,48.193684,15.965113,27.499641,16.545372
2010,80-89.9,134.86655,671.08252,871.18933,344.43497,51.853245,90.262459,4.0332909,252.63313,147.25885,215.91608,35.481987,193.00896,203.56302,91.228874,187.14861,529.97943,359.78818,36.792076,239.31773,291.46191,363.8407,60.770756,174.29544,224.84128,208.85004,154.26671,33.188179,66.356979,13.734858,14.530257,207.24945,52.176815,18.792894,36.537189,10.281574
2010,90-100,409.73669,3424.6477,3799.1877,1608.8407,190.66275,210.95078,12.442365,1200.972,556.83661,888.77063,91.381477,869.72083,615.97314,305.87054,900.97021,2203.9497,799.73145,60.393375,688.96887,832.99591,2468.0088,193.7122,1064.7064,443.40302,373.49368,345.60388,50.387737,122.07186,16.963871,80.219498,360.17346,115.89968,26.687967,51.181683,80.689011
2013,Less than 20,14.63016,96.123192,127.7916,34.818592,6.5972457,69.807663,4.7642474,17.84527,64.593391,234.73271,9.2262182,85.926865,46.541565,74.866058,79.355194,124.1294,136.98499,10.805421,228.6911,81.492607,578.78827,19.748442,81.438858,41.444221,77.834846,123.24403,28.184055,13.953987,3.2998228,7.8271084,78.347549,36.326298,9.766839,27.265993,29.495708
2013,20-39.9,31.379852,122.28141,160.65433,47.010834,11.184198,41.025665,6.0857449,220.93481,69.202576,127.06693,12.634446,123.35098,45.18655,31.206375,54.921497,125.364,152.42528,14.327286,139.98891,93.454521,152.79301,31.281933,68.880997,52.515343,92.056862,59.488106,19.938417,7.3424439,4.0897055,6.1313992,92.978462,42.094818,11.03901,25.579248,9.012641
2013,40-59.9,51.895462,186.76164,251.2019,87.743759,14.001282,69.332703,5.9971433,78.955276,95.57608,121.77272,18.20813,113.19106,78.700195,13.633553,72.334671,172.77467,171.02448,19.945963,150.53287,129.55824,146.38637,17.369316,61.939785,78.766083,111.92361,105.7081,21.824757,6.2311125,5.5330181,8.1392984,112.29971,29.955345,13.419557,27.848057,7.4842563
2013,60-79.9,86.2789,366.61722,483.32385,177.76283,26.123295,55.114368,5.6769366,256.83771,107.72968,144.0831,22.562031,199.51906,134.33531,50.994648,111.11623,311.54486,239.53615,27.860388,180.16585,178.68326,278.56848,41.379028,110.26722,134.09477,142.12817,120.55341,28.154119,23.949785,6.3506122,10.948881,143.5164,33.806503,16.522141,34.179493,11.032949
2013,80-89.9,136.53268,691.75671,886.09003,359.02103,47.987804,54.014759,5.3554072,148.0542,142.78261,256.18542,32.04121,268.52814,242.01128,27.847622,217.3331,533.22784,346.89792,35.634602,290.87778,242.52136,459.76782,42.92688,171.04991,221.99699,212.26706,132.16739,36.560234,22.01474,9.1713858,14.360823,211.27879,48.945457,20.145924,39.323917,19.089567
2013,90-100,446.23871,3566.8708,3899.4607,1750.5383,212.23352,142.60385,13.315619,1124.8035,730.76331,1039.3156,149.97923,1110.016,627.86951,254.2825,1048.0291,2153.9753,751.15002,54.155224,689.30829,701.55341,2711.3953,252.51823,1130.3044,393.39175,342.06689,275.01636,42.433804,149.32799,12.250851,62.146793,337.93103,93.402298,23.983482,48.928177,68.226974
2016,Less than 20,15.288325,97.204582,121.27222,27.722008,4.9998727,29.089832,6.0441742,105.62029,128.058,120.55882,13.896952,196.50531,53.968067,17.998075,89.494415,128.75584,133.20496,11.033948,196.52185,260.68311,558.96637,39.496059,77.174881,36.519989,79.923218,92.080254,20.752947,.83906478,2.2928884,36.611004,82.849182,29.106394,10.551512,27.01782,10.150796
2016,20-39.9,33.849487,131.95786,168.69368,49.578129,11.174673,37.205421,6.0617752,114.66177,64.618919,147.97902,13.251782,119.43693,49.474224,34.516235,48.883705,132.79439,160.00417,15.136728,118.82979,224.4308,125.20928,38.077641,83.969528,50.585011,83.457291,73.063156,24.485384,6.7968211,4.0163546,7.3893423,84.127289,48.558552,11.751255,31.386118,12.658421
2016,40-59.9,56.777908,224.0463,289.2298,99.214333,18.461967,41.855625,7.661634,82.223427,73.627556,149.61942,18.430502,368.78391,79.212578,15.722615,73.831161,198.94681,201.98557,20.722233,189.87448,114.33108,183.58429,26.373501,95.089027,77.514977,107.25456,83.229271,28.972004,11.439932,4.7712073,7.6750574,107.97555,36.722179,14.399415,36.52636,11.625834
2016,60-79.9,92.962112,397.034,513.87036,195.37036,25.408236,53.854961,8.9044504,160.02585,81.160622,206.81154,24.134251,213.94296,138.63765,31.719313,119.33508,325.07562,255.41463,30.745665,177.43327,282.93869,268.57785,35.988678,126.21326,132.37021,141.87814,81.307755,36.144753,13.546649,7.1550069,12.419861,143.77036,42.175095,20.651533,38.160259,20.260923
2016,80-89.9,147.59544,819.06781,1007.5495,443.6535,55.291519,83.471718,6.6654949,529.3338,129.19493,437.43417,49.876438,237.71175,273.67087,43.314995,257.30606,571.11737,369.69696,39.20332,280.88272,232.33533,456.44589,39.026291,217.06119,211.74133,197.0578,138.67207,41.550781,6.9530869,9.3037834,18.294155,197.76624,50.695599,23.209156,44.408287,16.275328
2016,90-100,542.36249,4813.0513,5162.6592,2372.6812,243.40576,214.95329,21.822411,1417.1863,865.06384,1774.8992,129.74126,1345.7482,764.78156,328.45074,1444.7466,2811.209,872.23462,61.715504,777.89282,1303.5061,3554.04,287.75244,1610.9651,433.5379,356.36902,290.24457,61.555271,400.88562,13.295137,93.718987,363.27722,85.136032,28.590485,49.768364,176.38116
2019,Less than 20,15.745878,128.46629,151.49147,39.695778,8.4034328,29.500372,1.0742307,93.257294,74.034592,105.39087,9.5813293,366.23788,74.681206,39.254162,91.855484,151.48306,171.28596,11.553887,276.69189,114.61587,581.93835,24.656696,100.26295,38.47723,99.655525,105.88456,22.171619,2.4011257,3.8302968,5.5353346,108.2514,25.138096,10.873429,25.026489,20.854548
2019,20-39.9,35.64901,141.79027,183.91805,49.974442,11.260217,69.097832,5.8176465,438.91528,43.335339,120.73498,13.733806,122.18535,54.715801,18.952017,50.182693,146.45741,183.38359,15.211198,108.53363,82.925316,193.97404,19.372929,85.655312,57.269329,93.894485,62.236855,25.226742,9.8493385,4.6489363,23.48642,97.623795,40.342312,12.534739,36.123169,11.71099
2019,40-59.9,58.954144,222.85777,295.11945,94.433723,16.385864,42.671825,3.7351401,96.559853,54.536755,157.11218,16.090979,183.16583,79.485786,31.351902,73.216805,210.2991,218.63802,21.251226,147.97774,96.361115,184.58784,38.58231,96.867584,86.879028,117.85467,71.154793,32.345242,17.380447,4.9108963,13.404922,122.58418,21.095663,14.556126,38.792248,22.17108
