year,Category,Before_Tax_Income,Net_Worth,Assets,Financial_Assets,Transaction_Accounts,Certificates_of_Deposit,Savings_Bonds,Directly_Held_Bonds,Directly_Held_Stocks,Pooled_Investment_Funds,Cash_Value_Life_Insurance,Other_Managed_Assets,Retirement_Accounts,Other_Financial_Assets,Stock_Holdings,Nonfinancial_Assets,Primary_Residence,Owned_Vehicles,Other_Residential_Real_Estate,Net_Equity_in_Nonres_Real_Estate,Business_Equity,Other_Non_Financial_Assets,Unrealized_Capital_Gains,Debt,Home_Secured_Debt,Other_Res_Real_Estate_Debt,Installment_Loans,Other_Lines_of_Credit,Credit_Card_Balances,Other_Debt,Mortgages_Home_Equity_Loans,Home_Equity_Lines_of_Credit,Vehicle_Installment_Loans,Education_Installment_Loans,Other_Installment_Loans
2007,Single with child(ren),52.00539,220.10127,313.62482,102.60931,11.379368,36.547592,8.073844,771.68939,182.42644,179.69757,22.124825,239.19603,91.151543,34.192738,133.4494,243.92554,296.45865,15.842687,195.0125,184.86525,340.71494,37.769115,185.25641,95.094521,151.57419,133.93292,17.025732,7.6337972,5.5115709,10.238449,151.08127,38.100296,14.744348,14.652635,10.383993
2007,"Single, no child, age<55",58.211704,256.62637,345.62976,108.37566,15.00841,32.045582,3.8380744,600.36469,63.774403,144.17894,22.798677,237.60564,90.801781,30.029995,106.94405,274.51712,281.9632,15.059187,368.59467,154.60077,731.52545,42.720963,225.29083,92.280846,146.2291,183.29933,21.825859,7.8113122,6.6726665,7.7908044,143.43365,29.32468,11.915401,27.750219,10.055561
2007,"Single, no child, age>=55",45.188564,481.74329,524.75824,227.28178,27.557226,61.856701,21.784286,369.69702,234.03333,308.04233,28.487429,313.91757,155.97603,54.411282,259.44919,345.00531,256.84021,14.293125,322.82651,346.50964,1171.6644,56.967213,265.30185,62.81535,98.914375,221.28389,9.8415451,10.97993,6.9397178,10.862972,103.94085,29.253885,9.4935989,10.228844,6.7644982
2007,Couple with child(ren),139.49113,739.95465,942.94495,280.74664,37.846184,66.344452,4.5393152,819.56897,225.74738,317.19934,40.514694,280.85901,164.54128,82.473862,241.21722,685.84351,422.83655,33.67075,453.06494,317.02075,1083.0386,83.246216,413.03293,214.49205,217.97208,223.51369,28.794643,37.018063,10.740051,21.724039,211.7227,60.902531,19.638508,28.045759,18.717634
2007,"Couple, no child",141.51695,1171.6899,1306.0417,511.11047,46.121849,88.285324,12.391612,801.87317,418.5603,593.21588,48.835457,332.61386,267.96594,142.62442,428.10904,827.01147,418.50885,34.480301,512.19568,439.89185,1502.4061,106.95079,590.96918,166.46916,174.45927,239.07433,32.483173,55.661015,10.149861,31.355669,184.50912,45.434013,20.657255,32.448895,42.829441
2010,Single with child(ren),46.266174,168.70583,256.6669,85.937378,14.58584,45.238388,5.3447852,226.70514,159.10396,251.04996,16.279972,208.45575,66.10733,112.884,87.651863,197.13705,219.0797,15.009859,271.05069,260.12167,214.45656,65.415436,96.175049,100.51643,156.41576,116.41236,22.564724,40.030254,6.7138538,6.6686015,151.42012,87.25016,11.46378,24.614252,17.459822
2010,"Single, no child, age<55",50.021576,139.31973,221.9425,81.814491,13.913179,38.214993,2.8538425,283.18747,85.001228,179.11908,27.805931,392.82471,66.633194,45.401211,86.036034,170.17514,212.92258,17.606686,163.31601,240.22919,283.40341,27.64856,48.993816,98.421417,154.07901,155.0993,32.563267,11.067241,5.6472254,16.865908,152.73926,57.550571,20.639233,34.655624,19.093809
2010,"Single, no child, age>=55",46.478321,449.45779,508.10211,225.01747,28.614107,66.685974,8.7909241,366.00787,230.32765,410.00851,17.25625,223.75073,194.78607,34.45903,241.30251,323.42639,231.50877,14.610874,303.75644,328.64294,676.60785,97.994537,198.34236,79.587242,106.51444,152.82629,16.136251,46.904633,5.8474774,22.233847,107.56027,40.634186,12.022176,21.823114,13.904538
2010,Couple with child(ren),128.64389,650.47675,840.15063,291.03632,44.66338,65.038773,5.5342145,805.90393,219.57698,397.06247,39.637093,407.17151,196.27133,59.156525,242.16333,570.7536,354.88913,31.811926,373.90182,355.89532,991.93884,64.41761,260.73947,207.42009,215.01431,243.89371,28.183443,32.652702,9.9109602,19.756741,207.38863,75.419159,16.610155,29.054895,14.085215
2010,"Couple, no child",119.61774,1013.5895,1150.9327,484.07196,57.103432,132.79762,11.379451,863.0069,318.30261,611.57104,40.25153,263.66788,291.85266,127.05209,359.63416,691.78119,343.38498,32.40192,359.23071,446.45926,1113.3483,91.576935,352.35052,161.69785,172.56534,209.7345,29.561764,128.92574,9.1359835,23.053751,173.81046,54.744049,17.893768,34.974571,22.685246
2013,Single with child(ren),45.523163,141.81586,205.81889,63.383545,11.257338,42.792969,3.0551698,79.345093,201.61276,496.71503,15.733222,127.71485,73.356483,38.505096,83.12899,163.58501,178.76933,13.194081,189.51773,159.7126,479.93909,21.669516,90.374786,73.574791,121.61801,135.62697,18.601757,22.4802,5.926446,5.3617029,122.84174,57.545025,9.890686,21.640074,9.4515171
2013,"Single, no child, age<55",50.389954,162.52794,229.54445,92.735664,12.499681,24.745773,2.3978701,102.56263,146.81784,158.03349,23.299881,1088.4971,74.114182,29.437588,109.57578,170.63318,200.44998,15.471362,145.06348,196.95384,511.92508,56.425175,95.405602,80.853127,144.96432,99.36937,29.167454,10.112759,5.0111113,9.511322,144.33643,25.46044,13.500114,34.513062,13.699315
2013,"Single, no child, age>=55",45.275631,409.36584,464.10773,209.45454,34.310184,61.390343,16.440952,222.66629,231.83032,322.22748,23.085978,298.3356,174.77058,96.665283,233.59387,295.53079,214.17723,13.784224,225.07779,330.4798,976.44318,79.063881,183.41623,79.131866,118.25955,122.19145,26.900217,15.295086,4.8499093,6.8572845,121.69144,21.699623,10.984907,25.860826,44.745991
