year,Category,Before_Tax_Income,Net_Worth,Assets,Financial_Assets,Transaction_Accounts,Certificates_of_Deposit,Savings_Bonds,Directly_Held_Bonds,Directly_Held_Stocks,Pooled_Investment_Funds,Cash_Value_Life_Insurance,Other_Managed_Assets,Retirement_Accounts,Other_Financial_Assets,Stock_Holdings,Nonfinancial_Assets,Primary_Residence,Owned_Vehicles,Other_Residential_Real_Estate,Net_Equity_in_Nonres_Real_Estate,Business_Equity,Other_Non_Financial_Assets,Unrealized_Capital_Gains,Debt,Home_Secured_Debt,Other_Res_Real_Estate_Debt,Installment_Loans,Other_Lines_of_Credit,Credit_Card_Balances,Other_Debt,Mortgages_Home_Equity_Loans,Home_Equity_Lines_of_Credit,Vehicle_Installment_Loans,Education_Installment_Loans,Other_Installment_Loans
2013,Single with child(ren),31.204304,15.55009,47.001686,3.8435957,1.0981702,8.7853613,.87853616,17.570723,25.257915,105.42434,5.4908509,54.908508,17.570723,5.4908509,10.981702,47.55077,126.28957,9.8835316,98.286232,43.926807,27.454254,5.4908509,18.668894,24.159744,95.54081,109.81702,10.432617,4.3926806,1.3178042,2.7454255,98.83532,8.7853613,7.7970085,11.311153,2.7454255
2013,"Single, no child, age<55",34.547623,15.528127,35.031628,7.4675574,2.1963403,5.4908509,.54908508,4.3926806,10.981702,17.570723,4.6123147,329.45105,19.767063,1.6472553,13.178042,24.269562,153.74384,10.981702,86.755447,10.981702,28.552425,7.6871915,6.5890212,32.945107,110.91519,69.184723,16.472553,1.0981702,2.3061574,2.8552425,109.81702,18.668894,10.981702,19.767063,4.3926806
2013,"Single, no child, age>=55",27.860985,118.49256,160.33286,23.061575,3.3713825,27.454254,3.2945106,40.632298,36.239616,117.50421,6.5890212,104.32617,76.871918,4.3926806,53.810341,116.40604,137.27127,9.1148129,109.81702,53.810341,16.472553,13.178042,46.672234,27.454254,70.28289,93.344467,7.6871915,.98835319,2.1963403,4.9417658,71.381065,16.472553,9.3344469,21.963404,3.8435957
2013,Couple with child(ren),81.354073,102.13532,257.08163,33.516155,5.4908509,6.8086553,1.0981702,164.72552,21.963404,65.890213,9.6638975,82.362762,68.086555,8.7853613,38.435959,207.33453,219.63403,24.489195,153.74384,62.595703,85.108192,16.472553,25.257915,132.65897,155.94017,109.81702,20.316149,4.1730466,2.9650595,4.3926806,153.74384,27.454254,15.374383,19.767063,4.3926806
2013,"Couple, no child",73.553001,234.71191,321.30264,72.720833,9.8835316,27.454254,2.1963403,142.76213,52.71217,150.44931,10.762068,137.27127,109.81702,8.7853613,71.381065,229.51758,204.25966,23.830294,148.25298,87.853615,116.40604,16.472553,70.283989,68.965088,119.70055,87.853615,16.472553,21.963404,2.7454255,4.3926806,121.89689,30.748766,14.276213,18.668894,2.7454255
2016,Single with child(ren),34.473282,22.973164,49.530567,4.2542896,1.2550155,21.271448,.5317862,42.542896,7.4450068,106.35725,4.3606472,79.767929,26.589312,5.317862,15.953587,69.876709,159.53586,10.742082,106.35725,42.011112,90.403656,9.0403652,24.462166,29.780027,106.35725,79.767929,15.740872,.5317862,1.3826442,2.658931,108.48439,25.525738,10.635724,18.08073,2.658931
2016,"Single, no child, age<55",35.550571,14.996371,33.715244,7.4450068,2.510031,5.317862,.85085797,166.98087,12.762869,24.462166,2.658931,47.86076,21.271448,2.1271448,15.953587,24.143095,138.26442,10.635724,79.767929,10.635724,31.907173,7.9767933,14.890014,31.226486,101.03938,46.797188,18.08073,2.0207877,1.8080732,2.1271448,101.03938,29.780027,12.762869,23.398594,3.6161463
2016,"Single, no child, age>=55",30.164122,121.67268,174.6386,18.825232,3.1907172,42.542896,1.1699296,106.35725,29.780027,159.53586,6.3814344,148.90015,78.704361,10.635724,63.814346,151.02728,159.53586,10.635724,138.26442,128.69226,53.178623,10.635724,53.178623,22.441378,68.068634,88.276512,9.0403652,2.4462166,2.1271448,3.7225034,72.322922,22.335022,9.7848663,10.635724,3.9139466
2016,Couple with child(ren),86.183205,124.75705,274.72076,35.363785,6.0634265,8.5085793,.90403658,74.450073,21.271448,85.085793,10.635724,106.35725,63.814346,6.9132209,37.31012,217.50056,237.17665,25.525738,159.53586,63.814346,106.35725,20.207876,42.542896,117.84383,148.90015,126.56512,23.398594,6.5941491,2.9780028,7.2322927,148.90015,31.907173,15.953587,21.271448,3.6161463
2016,"Couple, no child",79.07309,239.96321,338.90735,72.429283,9.5721521,26.589312,1.5953586,143.58228,48.924332,239.3038,12.762869,152.09085,116.46118,9.5721521,78.172577,227.39178,212.71449,24.143095,191.44304,85.085793,94.657944,21.271448,67.005066,74.450073,107.42081,106.35725,18.08073,3.5948749,2.9780028,9.5721521,111.6751,41.479324,14.890014,19.144304,4.2542896
2019,Single with child(ren),35.634125,36.709999,68.510002,4,1.3,10,.40000001,20,5,100,3.5,90,30,3.5,13.8,82,170,11,90,40,37,13,40,30.49,108,110,14.96,.60000002,2,2.5,120,24,10,18.4,3
2019,"Single, no child, age<55",36.652245,15.7,34.505001,8.1000004,3,2.5,.5,60,6,40,5,300,25,1.7,12.8,23.700001,160,10,80,29.4,50,7,14.5,27,115,75,17,1,1.7,3.2,116,22,10,21.5,2.8
2019,"Single, no child, age>=55",31.561655,119.5,164,21,3.2,25,1.3,121,50,112,7.5,96,72,6,52.200001,139,169,9.1000004,120,40,100,13,60,19.030001,78,70,8,1.7,2,2.3,81,19,8.1000004,15,2
2019,Couple with child(ren),94.684967,166.3,335.39999,40.099998,7.5,16,.80000001,40,25,100,9.5,75,67.5,5,40,270.39999,275,25.700001,180,80,100,11,54,143.3,169,135,21,6,3.3,7,171,24,15,19,5.6999998
2019,"Couple, no child",82.467552,251.7,374.45001,72.949997,11,44,.5,260,40,190,14,138,104,8.5,66.900002,272.20001,250,23.299999,190,100,100,25,79,84,128,115,20.299999,11,3,8,135,29,15,35,4.1999998
