year,Categorization,Category,Before_Tax_Income_mean,Net_Worth_mean,Assets_mean,Financial_Assets_mean,Transaction_Accounts_mean,Certificates_of_Deposit_mean,Savings_Bonds_mean,Directly_Held_Bonds_mean,Directly_Held_Stocks_mean,Pooled_Investment_Funds_mean,Cash_Value_Life_Insurance_mean,Other_Managed_Assets_mean,Retirement_Accounts_mean,Other_Financial_Assets_mean,Stock_Holdings_mean,Nonfinancial_Assets_mean,Primary_Residence_mean,Owned_Vehicles_mean,Other_Residential_Real_Estate_mean,Net_Equity_in_Nonres_Real_Estate_mean,Business_Equity_mean,Other_Non_Financial_Assets_mean,Unrealized_Capital_Gains_mean,Debt_mean,Home_Secured_Debt_mean,Other_Res_Real_Estate_Debt_mean,Installment_Loans_mean,Other_Lines_of_Credit_mean,Credit_Card_Balances_mean,Other_Debt_mean,Mortgages_Home_Equity_Loans_mean,Home_Equity_Lines_of_Credit_mean,Vehicle_Installment_Loans_mean,Education_Installment_Loans_mean,Other_Installment_Loans_mean,Before_Tax_Income_median,Net_Worth_median,Assets_median,Financial_Assets_median,Transaction_Accounts_median,Certificates_of_Deposit_median,Savings_Bonds_median,Directly_Held_Bonds_median,Directly_Held_Stocks_median,Pooled_Investment_Funds_median,Cash_Value_Life_Insurance_median,Other_Managed_Assets_median,Retirement_Accounts_median,Other_Financial_Assets_median,Stock_Holdings_median,Nonfinancial_Assets_median,Primary_Residence_median,Owned_Vehicles_median,Other_Residential_Real_Estate_median,Net_Equity_in_Nonres_Real_Estate_median,Business_Equity_median,Other_Non_Financial_Assets_median,Unrealized_Capital_Gains_median,Debt_median,Home_Secured_Debt_median,Other_Res_Real_Estate_Debt_median,Installment_Loans_median,Other_Lines_of_Credit_median,Credit_Card_Balances_median,Other_Debt_median,Mortgages_Home_Equity_Loans_median,Home_Equity_Lines_of_Credit_median,Vehicle_Installment_Loans_median,Education_Installment_Loans_median,Other_Installment_Loans_median,US_GDP,World_GDP
2007,Age,65-74,113.62785,1250.9525,1359.4343,556.42902,50.97076,65.846642,15.939138,564.2309,586.79877,622.82056,42.39502,338.48322,329.57043,127.28429,558.88055,850.10468,424.75076,30.818609,478.59448,466.56204,2237.509,167.07556,599.20105,132.83293,144.54027,252.22667,20.516634,111.87207,10.428576,34.149929,164.77084,36.71209,18.132921,24.344049,17.066919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14451858656000.0,58337541912663.1
2007,Age,75 or older,56.461758,789.00201,822.36456,339.35953,39.337002,83.195053,32.256145,688.26282,451.98184,312.19223,41.541931,316.90604,130.3714,140.76068,392.78552,545.17365,319.28476,17.094942,434.20853,551.74298,2616.5798,85.029419,451.2312,55.365913,89.642609,221.12068,12.918855,62.811302,4.8275466,106.94437,98.723938,48.443802,13.168685,24.688213,2.6792555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14451858656000.0,58337541912663.1
2010,Age,Less than 35,56.172104,76.739937,166.24161,35.393196,10.159081,23.257921,1.9589003,91.314529,32.399982,56.465279,13.795721,19.035269,31.65851,18.078402,31.878145,152.82852,200.65828,19.728992,142.04315,138.72501,292.43909,20.686705,39.584751,105.46143,169.06516,119.14811,30.164099,10.07738,5.0298586,4.9201875,167.6758,29.584267,14.884647,30.658472,12.51033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14992052727000.0,66500496746881.5
2010,Age,35-44,95.321915,255.22157,418.40134,131.46693,23.014265,34.05864,4.4110703,606.52466,111.05016,225.23245,24.81518,292.26712,99.317917,57.637653,123.00318,308.24725,280.28625,24.769691,204.73674,155.59782,514.73676,33.594662,96.679367,176.83934,210.028,154.66475,28.641214,18.912148,10.07338,13.786876,205.49098,57.414799,15.761337,31.562973,16.902857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14992052727000.0,66500496746881.5
2010,Age,45-54,120.20757,671.76489,850.6344,307.22702,43.35297,86.590141,4.8221202,804.08466,220.09332,403.90292,41.602386,446.36069,202.92767,65.71331,241.74783,577.25049,346.6416,31.529774,331.57358,288.1268,1050.1166,55.829494,263.92331,195.3308,202.45013,260.44998,27.624449,50.531189,10.521162,20.72773,194.2476,79.390762,19.449907,28.728647,14.234147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14992052727000.0,66500496746881.5
2010,Age,55-64,124.29089,1035.5203,1183.8971,505.28958,61.703373,111.13219,10.303863,834.19086,327.83469,674.64496,44.018921,274.49741,342.93729,108.88698,390.83923,719.61548,360.0993,30.250034,403.52936,496.47433,1074.5535,116.48343,373.39081,164.37,173.38361,209.18573,25.729239,82.028114,8.7242317,32.789364,169.69873,67.67646,15.851289,34.097649,22.578342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14992052727000.0,66500496746881.5
2010,Age,65-74,89.076218,992.72375,1108.6603,476.35654,58.214603,109.6193,16.74584,622.55408,377.13614,533.23749,33.183823,326.18024,363.65314,134.6985,443.78979,668.25702,319.34439,29.232315,379.14624,493.47141,1123.0901,123.83825,336.90335,128.82709,144.58083,290.5563,19.378288,178.63496,7.1045527,26.914515,146.1375,58.210457,16.3402,18.465677,17.019772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14992052727000.0,66500496746881.5
2010,Age,75 or older,54.022984,775.56195,818.32892,353.30841,42.625416,86.531418,13.444817,636.2699,347.37073,609.26575,26.765528,189.65315,204.72003,134.97739,357.0997,502.95398,274.32639,17.298153,411.56619,395.8046,1807.608,99.97612,313.66071,84.1661,93.584213,139.67624,27.814295,158.88341,5.3589067,21.784195,97.514374,40.290989,16.520668,25.654278,40.460381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14992052727000.0,66500496746881.5
2013,Age,Less than 35,53.49435,82.837448,157.22073,42.026955,11.070721,12.072932,2.2086544,128.2317,95.823128,48.272079,11.757433,301.45276,31.725712,14.940324,46.866428,134.0172,184.33105,18.575857,156.57631,138.08295,351.76697,8.3616419,61.722893,90.605598,155.98907,138.89214,31.634777,5.1814289,3.7477503,6.1494923,155.36305,24.336786,15.180965,33.128098,8.3841639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16784849196000.0,77443227662994.0
2013,Age,35-44,111.9166,381.59354,536.70178,163.39832,31.854445,55.078754,2.7010248,253.69244,147.97351,303.08713,37.424908,122.84298,123.55898,42.003048,151.1066,400.4465,299.83313,25.983782,270.31262,143.19452,810.63873,73.970451,167.84109,167.32977,204.16609,195.50409,31.461576,19.794487,6.7290149,16.985344,201.81004,53.149887,17.970188,34.489658,15.432976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16784849196000.0,77443227662994.0
2013,Age,45-54,113.8911,577.68207,729.30768,275.66815,33.965202,36.402401,4.579186,887.65094,258.14166,516.56525,32.08955,457.13251,192.26189,55.385319,262.13968,497.29105,304.19714,27.957329,313.54367,253.36731,1031.4562,52.10947,219.5118,165.32324,184.24881,179.70377,24.414072,76.759178,6.4599586,14.549693,182.46303,45.618027,16.246443,26.559782,18.026468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16784849196000.0,77443227662994.0
2013,Age,55-64,120.19763,873.47351,1006.8464,452.01074,58.52317,134.98076,9.0349522,476.62201,382.99191,668.89819,43.834496,388.63104,312.98526,87.450012,389.65533,597.13263,326.26288,27.209723,406.10437,359.91684,1128.1567,98.951263,322.35571,144.83066,170.36066,166.83067,28.672441,51.776894,7.398397,14.450167,170.56735,57.524357,16.439775,31.555452,31.595354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16784849196000.0,77443227662994.0
2013,Age,65-74,107.36356,1150.13,1243.3309,618.44659,60.219521,95.217979,15.89799,906.36292,533.08624,678.22015,61.231812,444.01691,486.49258,160.7709,600.74713,653.71521,324.73328,28.04038,410.80649,346.53345,1569.2128,129.50822,366.57254,119.39161,143.56721,178.39888,16.638739,45.333546,7.2612081,47.844559,145.30421,59.760822,12.670362,24.478584,15.846464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16784849196000.0,77443227662994.0
2013,Age,75 or older,55.72345,671.453,704.69763,331.87531,56.443203,77.864738,18.524065,486.12695,407.69586,468.01105,28.931334,454.29538,260.90738,43.471077,450.92099,418.50909,230.20215,19.591652,366.25748,363.61432,2088.8103,94.255463,287.62311,63.098175,93.483597,100.22994,16.475477,91.215233,7.0473461,7.0215254,94.497437,41.884804,15.536061,41.77586,9.5348902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16784849196000.0,77443227662994.0
2016,Age,Less than 35,59.966938,81.046532,154.1828,45.970619,10.199556,19.712156,11.680307,91.190765,45.077885,64.852524,10.122709,698.79785,34.541954,11.324867,44.063255,128.04048,207.82542,20.312914,294.3132,102.35237,130.47372,19.795576,46.531605,88.674805,151.37885,96.447548,36.488041,7.6111212,3.9860568,4.5733032,151.28279,81.779602,17.339783,34.984863,14.567742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18745075687000.0,76313195980325.6
2016,Age,35-44,103.30585,306.56525,454.13858,136.90979,26.5781,29.10425,2.8144691,761.05054,146.68155,272.94339,19.45056,93.851364,106.52293,16.53755,120.02629,344.20071,303.53961,27.358219,223.64119,122.83636,551.27698,19.355024,141.53453,164.19495,202.3098,180.26274,37.369526,24.930635,6.1652327,12.858891,201.95801,38.843681,19.630665,36.950825,17.597546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18745075687000.0,76313195980325.6
2016,Age,45-54,138.47055,770.16101,917.07349,332.65704,43.458858,57.604038,3.9999411,1151.6312,272.80078,740.22144,37.594532,498.29279,229.48364,76.896072,315.06726,627.41309,364.29156,29.580208,373.11682,817.86755,1231.8151,66.467834,355.24701,168.59097,198.30074,167.53931,39.145779,81.324585,7.5055423,19.206135,197.94386,53.749638,19.077522,39.35564,44.633739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18745075687000.0,76313195980325.6
2016,Age,55-64,149.66803,1238.3964,1360.7167,620.92377,60.85339,105.41048,10.201084,1039.9965,514.24573,1227.808,60.147331,562.10773,396.7601,85.286957,595.60608,811.80713,365.64212,33.750385,440.3212,452.65814,1789.9003,92.158295,488.54041,149.27126,163.45598,183.76054,26.708097,57.80397,7.1583581,31.707344,165.90714,54.954082,18.856121,35.818886,14.507445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18745075687000.0,76313195980325.6
2016,Age,65-74,112.45055,1126.2429,1198.1582,584.19159,71.9814,122.48234,10.957488,928.90265,487.47144,948.35486,35.585735,445.39783,381.14142,141.88734,569.89142,661.448,313.40292,27.424183,389.33441,636.73743,1485.2341,127.71507,380.43628,100.05028,122.24586,174.45967,22.085518,76.461456,5.8418059,50.448505,125.42302,52.011097,17.315035,37.602337,20.02902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18745075687000.0,76313195980325.6
2016,Age,75 or older,81.883537,1132.3851,1178.9669,581.4881,54.70409,76.610245,29.540506,424.96747,531.41785,974.86267,49.481468,560.18384,357.76044,77.257423,633.73163,643.43488,298.69519,20.163776,499.5799,547.96265,2254.1619,118.50374,464.20914,78.548378,95.449112,153.40918,14.838758,413.68567,5.193953,198.85153,97.430916,57.554573,13.143764,30.701815,10.408731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18745075687000.0,76313195980325.6
2019,Age,Less than 35,65.164001,76.3377,157.52631,34.78157,11.247137,19.585447,2.3592005,29.6688,18.19809,50.486191,10.854222,139.37453,30.166891,9.8506441,27.153727,143.25125,222.60266,18.222925,133.26025,88.321053,309.80786,8.1469307,61.208271,101.96617,170.79236,83.806786,37.916138,4.1712499,3.6602871,11.880895,171.0947,30.445093,15.061865,41.409412,10.54133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21433224697000.0,87568054060440.9
2019,Age,35-44,110.81933,437.77295,605.32782,170.74092,27.912094,38.314365,6.8975105,49.239792,149.71721,449.00574,30.793459,325.38846,131.95201,20.658197,174.82082,470.77188,343.63885,25.762707,341.77219,399.10229,921.65839,20.49666,261.86014,188.67928,224.34222,241.29692,42.156643,25.138737,5.9908428,14.385882,222.31238,65.688606,18.607246,41.941051,35.128681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21433224697000.0,87568054060440.9
2019,Age,45-54,145.2126,833.79291,988.3681,373.42157,48.202152,125.84772,2.3459704,610.70465,332.03485,959.37842,57.923359,482.15784,254.72037,60.186832,361.64856,657.67773,402.93115,33.04454,375.71552,390.72488,1154.2267,118.84785,372.58328,177.03384,204.99521,221.3452,34.070164,11.531174,7.6719637,19.457203,204.31686,53.755627,20.037914,39.603798,19.007462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21433224697000.0,87568054060440.9
2019,Age,55-64,130.40919,1176.5151,1293.7538,570.2536,57.665257,132.20313,10.63249,1046.4526,472.75729,1152.2749,52.665882,573.54779,408.41962,85.374084,550.04901,788.26123,384.32281,30.190165,450.83667,368.86963,1669.1782,157.91806,483.35013,145.73796,165.82524,209.23933,27.795118,148.27007,6.8835855,50.893913,169.03156,48.1395,17.044033,37.595963,21.4137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21433224697000.0,87568054060440.9
2019,Age,65-74,107.53848,1215.9172,1298.719,643.11218,60.41066,127.23853,17.789396,696.31476,573.95734,1140.1881,43.641068,600.39288,426.06509,193.04193,670.57275,702.55975,356.44785,28.393082,493.68155,447.28043,1737.5277,47.214157,490.60706,105.25397,140.8996,195.26108,21.871382,38.522495,7.0331941,22.051016,152.8867,33.978428,17.495422,40.953186,12.055406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21433224697000.0,87568054060440.9
2019,Age,75 or older,74.189682,958.4469,1003.2791,507.65549,55.323769,99.480049,14.720826,485.94119,580.21027,769.12042,33.521881,456.50204,357.92001,110.9922,590.00592,534.29004,291.71259,22.957973,381.61859,380.23376,1261.2037,102.47618,362.97299,87.297691,116.09042,159.51985,20.788956,19.354208,8.0784826,39.444355,125.00868,63.037968,15.776535,16.543997,31.43746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21433224697000.0,87568054060440.9
1989,Employment Status,Employee,81.791847,227.905,300.29803,92.775391,14.7437,34.705799,4.0637455,148.12053,60.529861,57.412746,21.246645,226.54765,56.641552,25.372477,73.081055,223.07974,212.15048,18.71464,161.74722,138.86746,272.44016,35.024647,116.93651,73.595078,92.192345,74.16758,16.194063,9.6341295,3.8956475,11.778465,89.815292,49.907406,14.291664,10.5856,8.0503025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5641580000000.0,20171334961132.8
1989,Employment Status,Self-employed,189.11998,1321.708,1423.8783,353.55896,67.915779,107.70164,15.329903,339.26804,210.3121,227.50737,39.601082,601.42096,160.09106,112.89442,281.25363,1091.4141,321.50244,33.332737,285.87817,626.74725,793.37152,144.71352,740.54901,127.57817,126.50311,117.60709,32.693356,108.99605,4.969943,46.58614,118.59404,108.00266,21.492931,14.24247,36.977161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5641580000000.0,20171334961132.8
1989,Employment Status,Retired,47.969543,370.5307,408.23737,201.97049,46.026939,85.251762,21.614428,230.64459,196.69778,91.050629,15.378923,211.70363,97.525612,88.421173,172.28206,240.45367,169.91252,16.082911,155.01335,267.66089,431.12827,39.757801,173.98657,31.02795,39.941898,43.796841,13.468501,254.78673,1.949289,16.497311,38.327969,60.870323,12.619293,12.637134,8.6116314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5641580000000.0,20171334961132.8
1989,Employment Status,Other not working,27.893253,92.644272,161.65446,54.450756,6.1480241,54.778831,2.0343285,84.1026,115.0145,15.982031,5.6426377,194.71942,27.244591,98.698227,80.088875,143.48291,127.87406,8.7142315,127.55041,32.29842,1904.349,14.035274,142.20148,30.066473,59.331886,55.510437,9.373105,,3.841011,2.1477668,62.114101,3.9779065,7.1705971,9.488451,7.5497265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5641580000000.0,20171334961132.8
1992,Employment Status,Employee,78.36235,219.62122,292.27469,99.943138,16.279812,31.951372,4.6267467,176.1481,65.273575,62.913906,22.002867,107.77122,67.571236,26.931688,75.818245,206.02101,189.09409,17.341501,152.54466,189.66547,290.46198,31.959129,107.58196,77.672234,103.01208,78.807617,13.750181,7.8482604,4.1826129,11.568739,101.22245,32.118137,11.959372,13.093467,6.0631304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6520327000000.0,25393696182655.1
1992,Employment Status,Self-employed,136.09851,1075.1462,1215.6793,294.52423,52.238537,66.947662,7.2809668,362.70914,226.50169,159.5213,34.008678,648.38928,141.41319,88.319809,243.09505,930.39508,317.1326,28.652439,291.06177,555.60651,596.58655,118.59691,586.00604,150.44525,145.2412,169.04242,19.767761,68.625221,6.0441084,44.009224,140.64407,51.138721,15.991142,13.176279,14.979244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6520327000000.0,25393696182655.1
1992,Employment Status,Retired,40.992943,339.12152,370.12311,166.96777,32.668365,80.404808,11.058124,263.72412,183.11201,101.41974,12.748845,167.51476,86.328781,82.502098,157.19838,232.30843,161.98669,14.208349,153.03268,287.25983,603.71149,40.284138,150.85306,32.924343,52.302864,96.005554,10.777897,32.686024,2.8323495,7.6610222,49.137794,32.941628,9.4328537,8.595273,9.3128672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6520327000000.0,25393696182655.1
1992,Employment Status,Other not working,37.328804,94.968758,155.6017,52.931488,13.878805,33.930138,12.073825,149.06465,120.50999,137.37512,32.925701,53.242897,46.885864,10.127777,58.744381,129.25677,155.17609,12.550323,102.46674,502.17337,138.52415,68.17189,95.425766,41.91592,95.312958,40.393139,11.942342,3.7244952,2.9910684,14.59133,91.405838,63.594143,10.993667,11.075514,6.7392044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6520327000000.0,25393696182655.1
1995,Employment Status,Employee,80.873642,229.89568,309.02646,127.28309,14.903699,44.943851,6.2076569,169.58598,101.62713,104.46539,34.499352,157.68692,83.774521,32.302219,107.39427,196.71545,184.1888,22.673668,149.50562,112.59679,211.00133,52.960777,82.953499,85.811523,109.53867,92.447929,16.361355,13.641252,4.9814372,10.824347,108.36317,29.258965,14.086718,13.463205,7.5301242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7639749000000.0,31043806328491.8
1995,Employment Status,Self-employed,133.87462,1178.5684,1315.7205,346.84308,65.937492,89.288399,8.3874388,505.11584,262.91458,223.80383,54.095718,446.97021,153.89439,82.119781,286.8822,998.16296,298.20273,30.130606,314.6048,430.2106,799.32239,124.41482,595.76233,133.2272,142.96236,149.76239,17.889275,35.293598,8.3111658,99.222656,141.90973,32.324188,15.461593,14.029352,13.845842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7639749000000.0,31043806328491.8
1995,Employment Status,Retired,46.875542,377.17612,412.08261,212.16515,31.648111,68.994705,20.672258,417.93643,233.10152,247.15089,23.501703,295.15033,114.77301,74.235191,256.6615,232.44762,166.12999,19.00057,153.52249,225.46349,828.0871,80.509857,153.45728,37.180843,59.273544,82.738037,10.701694,35.468777,3.1564472,15.416858,60.783657,27.636154,11.069496,6.8675117,7.5619864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7639749000000.0,31043806328491.8
1995,Employment Status,Other not working,30.156977,95.199509,158.84435,59.744499,9.8635225,37.734226,2.9030387,255.79521,53.757797,113.9308,26.963936,137.53944,63.863277,25.115934,89.39782,125.38896,165.96185,14.193319,156.42822,109.63305,129.49049,46.784508,79.732567,41.96336,101.92535,54.084816,12.950663,5.9102335,3.6192431,3.9610221,102.80875,68.44194,9.1380415,14.636463,7.5868082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7639749000000.0,31043806328491.8
1998,Employment Status,Employee,84.120476,266.13312,355.35498,156.55124,17.448011,40.089237,5.3544497,180.63855,135.61879,105.83306,44.758488,222.00214,93.787239,23.914354,138.01074,216.95612,197.48413,22.756384,156.29593,147.35857,403.36105,39.727024,105.76682,95.516716,119.88935,95.789299,21.080748,7.0542107,6.4627008,17.644512,119.81594,24.012817,16.186068,20.77927,13.151552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9062818202000.0,31539696077319.9
1998,Employment Status,Self-employed,170.96127,1452.5157,1612.5782,509.50845,55.809132,93.671997,8.8474751,585.77301,471.65054,264.74463,79.312805,459.25851,230.98116,68.598045,510.22711,1127.2623,353.07599,36.506489,284.00876,593.36249,867.70978,126.10043,748.83423,173.85916,162.09137,148.76813,36.714115,24.118664,8.2082367,67.240334,162.40294,42.447582,21.686052,18.90193,54.868942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9062818202000.0,31539696077319.9
1998,Employment Status,Retired,51.299114,476.34668,529.18378,288.00174,37.561207,72.298004,14.359934,271.49231,394.59753,203.86694,27.194256,313.16013,159.81349,76.139168,400.75696,283.61929,193.99031,21.939638,239.10623,242.08305,556.36841,71.116722,197.95364,62.831264,78.094231,116.6339,14.993911,19.203613,5.2969251,99.800423,78.466927,42.738159,17.014748,9.9463186,6.1435966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9062818202000.0,31539696077319.9
1998,Employment Status,Other not working,36.223034,169.65202,245.64604,143.8853,10.212992,27.354189,5.5682011,382.06808,365.97528,412.57971,44.063019,5317.5884,77.929329,19.536623,425.42502,154.26608,198.56346,14.238215,114.92474,175.53549,196.94308,25.37657,110.37045,62.227562,111.28568,138.40599,20.165024,0.5128805,5.1556411,7.1439266,110.56285,29.633699,14.503884,24.385351,3.9480977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9062818202000.0,31539696077319.9
2001,Employment Status,Employee,99.872681,329.24426,426.16772,196.97981,23.841133,32.050983,5.8322859,287.05643,147.8737,119.33995,48.108582,286.02414,114.12057,40.169891,178.30104,248.60431,228.96442,25.396948,184.47511,163.24551,366.6521,41.863068,121.2061,101.35874,127.16285,85.274246,20.431875,11.888915,6.0235801,17.001539,126.40721,32.340519,16.057507,19.028416,11.586362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10581821399000.0,33614851304324.4
2001,Employment Status,Self-employed,200.89427,1803.1299,1985.9198,650.0567,72.469734,71.497566,24.988876,613.0802,490.77368,379.34277,89.55558,816.57172,293.81659,122.0975,647.88031,1363.7158,457.68619,40.44651,415.07236,636.44806,1043.4901,161.28928,885.73297,190.0843,196.62198,180.14146,35.450481,60.522949,8.0430269,76.482025,194.55864,69.738564,22.113369,29.396536,42.209358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10581821399000.0,33614851304324.4
2001,Employment Status,Retired,57.520077,658.62762,709.56537,400.34152,48.648273,72.28463,27.336863,436.39032,466.71399,261.65329,35.014965,562.96454,218.41893,80.698837,558.77985,362.89313,232.00174,22.58403,330.71136,563.37915,858.20117,124.29513,252.74315,47.659161,72.460808,127.8786,14.506231,26.520117,3.2280304,21.611557,76.24173,16.997202,12.715892,22.616648,12.308455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10581821399000.0,33614851304324.4
2001,Employment Status,Other not working,52.972572,257.40469,378.32065,188.89125,18.412437,57.391685,2.5064662,495.57016,369.97391,89.491226,101.62196,257.28323,112.44112,14.459833,304.26208,243.53737,236.45009,20.652082,374.89188,271.18427,455.02264,8.2584696,155.94421,84.643417,136.11278,42.357853,22.289829,5.5190692,8.2668896,18.393925,135.57724,24.551949,12.419455,17.702265,15.638659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10581821399000.0,33614851304324.4
2004,Employment Status,Employee,94.906685,366.01697,495.23898,185.73053,22.852182,40.56646,5.0630507,460.69949,131.50595,154.30727,24.493195,210.28061,139.31259,28.390236,170.22635,332.48663,313.47256,26.340891,282.47723,227.75499,437.32193,48.570854,173.54532,140.99493,169.66141,182.62775,23.964863,27.99679,6.7852578,11.708667,165.89525,45.832684,18.016382,22.075285,15.627176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12213729147000.0,44114320822433.6
2004,Employment Status,Self-employed,191.67766,1930.075,2145.4634,599.42126,76.916222,131.56848,10.272896,1173.036,340.5257,455.00128,65.545975,401.29736,269.52869,154.66562,471.6424,1588.8961,532.37408,42.419353,593.04993,772.31146,1206.297,161.0609,1015.3371,240.12013,225.64871,341.81604,32.692127,97.474472,9.6078491,96.427246,214.49254,87.994171,24.711218,28.263681,36.551636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12213729147000.0,44114320822433.6
2004,Employment Status,Retired,58.524323,635.55713,685.99603,350.29913,54.822136,98.244225,17.899702,652.31812,344.26843,315.46576,27.991344,295.93344,205.3784,40.981976,442.49826,381.08325,283.78378,22.292793,330.19705,342.61096,667.53717,149.70485,247.72517,68.278793,92.265915,211.28281,26.854467,113.81107,5.55583,34.673969,94.008934,49.821754,13.91924,9.6006269,63.790909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12213729147000.0,44114320822433.6
2004,Employment Status,Other not working,50.658726,219.85249,321.21289,151.30948,19.59059,38.169342,8.510582,156.24077,162.10091,157.46623,11.687087,1100.2128,142.41092,18.282579,255.68263,219.08499,283.47061,19.690891,319.08563,194.06076,218.70053,31.765701,127.58707,96.265785,155.09973,203.56201,27.791992,275.20364,7.327549,54.523998,162.68306,19.823009,16.019146,29.026985,15.156777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12213729147000.0,44114320822433.6
2007,Employment Status,Employee,102.51676,434.07407,577.10699,218.19708,24.47337,46.204262,5.543129,733.79431,163.90652,251.34402,30.832771,197.7972,150.31235,60.656967,183.7636,385.52344,350.80948,27.066677,366.90189,220.37537,532.31158,50.024952,220.75195,156.92496,185.72324,174.18158,25.329994,16.52743,8.8984842,11.767933,183.29672,43.842316,17.76128,26.294102,13.009212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14451858656000.0,58337541912663.1
2007,Employment Status,Self-employed,236.11798,2414.4656,2663.5623,718.56805,82.469742,109.57253,7.6747446,892.08649,605.37811,658.26251,73.080482,594.13654,354.89618,131.1353,693.10919,2000.6232,592.46124,43.08683,681.60895,627.93896,1490.7655,186.7811,1427.9146,278.90326,257.9238,295.26865,40.203583,57.027649,13.632793,84.996971,255.72144,89.699966,24.3804,37.362373,66.62336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14451858656000.0,58337541912663.1
2007,Employment Status,Retired,62.932404,670.94574,741.54633,328.71902,34.093708,87.595917,19.472141,530.99005,375.48883,450.80588,37.895859,324.27649,215.67308,100.44668,391.4501,464.35474,325.11331,21.602882,389.79706,386.08389,1573.6396,92.807327,341.14993,80.173187,101.61107,253.47882,19.456678,52.214207,6.7222304,27.540363,113.80836,30.957237,14.476392,16.943371,24.129452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14451858656000.0,58337541912663.1
